-0.86999,0.92,-0.0055432,-0.44649,0.92,-0.32191,-1.5367,0.92,-0.0057191,-1.0941,0.92,-0.32798,-2.2035,0.92,-0.0058951,-1.7616,0.92,-0.32794,-2.8702,0.92,-0.006071,-2.4272,0.92,-0.32843,-3.537,0.92,-0.0062469,-3.1005,0.92,-0.32681,-0.86999,-0.92,-0.0055432,-0.44649,-0.92,-0.32191,-1.5367,-0.92,-0.0057191,-1.0941,-0.92,-0.32798,-2.2035,-0.92,-0.0058951,-1.7616,-0.92,-0.32794,-2.8702,-0.92,-0.006071,-2.4272,-0.92,-0.32843,-3.537,-0.92,-0.0062469,-3.1005,-0.92,-0.32681
-0.87049,0.92,-0.010314,-0.46618,0.92,-0.31925,-1.5372,0.92,-0.010169,-1.0599,0.92,-0.3392,-2.204,0.92,-0.010025,-1.7276,0.92,-0.33895,-2.8707,0.92,-0.0098807,-2.3921,0.92,-0.33907,-3.5375,0.92,-0.0097364,-3.099,0.92,-0.33109,-0.87049,-0.92,-0.010314,-0.46618,-0.92,-0.31925,-1.5372,-0.92,-0.010169,-1.0599,-0.92,-0.3392,-2.204,-0.92,-0.010025,-1.7276,-0.92,-0.33895,-2.8707,-0.92,-0.0098807,-2.3921,-0.92,-0.33907,-3.5375,-0.92,-0.0097364,-3.099,-0.92,-0.33109
-0.87009,0.91997,-0.017838,-0.47558,0.92004,-0.32222,-1.5368,0.92002,-0.017535,-1.0513,0.92008,-0.34749,-2.2036,0.92007,-0.017232,-1.6826,0.92013,-0.34756,-2.8703,0.92013,-0.016929,-2.3528,0.92018,-0.34745,-3.5371,0.92018,-0.016626,-3.0998,0.92024,-0.33776,-0.87023,-0.92003,-0.018393,-0.47785,-0.91996,-0.32169,-1.537,-0.91998,-0.01809,-1.0338,-0.91992,-0.34885,-2.2037,-0.91993,-0.017788,-1.6829,-0.91987,-0.34812,-2.8705,-0.91987,-0.017485,-2.3532,-0.91982,-0.348,-3.5372,-0.91982,-0.017182,-3.1003,-0.91976,-0.33818
-0.86944,0.91989,-0.027924,-0.47324,0.92025,-0.33295,-1.5362,0.92018,-0.027846,-1.0706,0.92051,-0.35515,-2.2029,0.92047,-0.027768,-1.6691,0.92077,-0.3568,-2.8697,0.92076,-0.02769,-2.3249,0.92105,-0.35523,-3.5364,0.92105,-0.027612,-3.0841,0.92137,-0.35235,-0.87023,-0.92011,-0.030989,-0.47874,-0.91974,-0.33361,-1.537,-0.91982,-0.030911,-1.0244,-0.91951,-0.3614,-2.2037,-0.91953,-0.030834,-1.6445,-0.91924,-0.35562,-2.8705,-0.91924,-0.030756,-2.3254,-0.91895,-0.35823,-3.5372,-0.91895,-0.030678,-3.0859,-0.91862,-0.35517
-0.86832,0.91967,-0.041094,-0.45948,0.92048,-0.35165,-1.5351,0.9204,-0.041319,-1.076,0.92115,-0.36719,-2.2018,0.92113,-0.041544,-1.6994,0.92183,-0.37186,-2.8686,0.92186,-0.041769,-2.3241,0.92252,-0.36911,-3.5353,0.9226,-0.041994,-3.0665,0.92333,-0.36954,-0.87033,-0.92031,-0.048376,-0.46853,-0.9195,-0.35577,-1.5371,-0.91958,-0.048601,-1.0374,-0.91888,-0.37883,-2.2038,-0.91885,-0.048826,-1.6366,-0.91822,-0.37147,-2.8706,-0.91812,-0.049051,-2.3232,-0.91747,-0.37588,-3.5373,-0.91739,-0.049276,-3.071,-0.91666,-0.37639
-0.867,0.9195,-0.057979,-0.45739,0.92091,-0.36857,-1.5338,0.92064,-0.058533,-1.0828,0.92198,-0.38241,-2.2005,0.92179,-0.059087,-1.7069,0.92305,-0.38884,-2.8673,0.92293,-0.059641,-2.3367,0.92412,-0.38849,-3.534,0.92407,-0.060195,-3.0623,0.92536,-0.38788,-0.87014,-0.92045,-0.070232,-0.46509,-0.91904,-0.37881,-1.5369,-0.91931,-0.070786,-1.0453,-0.91805,-0.4004,-2.2036,-0.91817,-0.07134,-1.6531,-0.91701,-0.39735,-2.8704,-0.91703,-0.071894,-2.3339,-0.91585,-0.40004,-3.5371,-0.91589,-0.072448,-3.0703,-0.91459,-0.39937
-0.8658,0.91964,-0.077286,-0.46002,0.92207,-0.38587,-1.5325,0.92099,-0.078229,-1.0954,0.92336,-0.39822,-2.1993,0.92235,-0.079172,-1.7134,0.92462,-0.40809,-2.866,0.92371,-0.080115,-2.3481,0.92591,-0.40956,-3.5328,0.92507,-0.081058,-3.0626,0.92736,-0.40818,-0.86952,-0.92026,-0.096227,-0.46467,-0.91783,-0.40433,-1.5363,-0.91891,-0.097169,-1.0491,-0.91664,-0.42613,-2.203,-0.91755,-0.098112,-1.6716,-0.91537,-0.42648,-2.8698,-0.91619,-0.099055,-2.3454,-0.914,-0.42805,-3.5365,-0.91483,-0.099998,-3.0739,-0.91252,-0.42583
-0.86504,0.91954,-0.098135,-0.46217,0.92343,-0.40508,-1.5318,0.92114,-0.099455,-1.1095,0.92497,-0.41432,-2.1985,0.92274,-0.10077,-1.7298,0.92646,-0.42737,-2.8653,0.92433,-0.10209,-2.3565,0.92795,-0.4315,-3.532,0.92593,-0.10341,-3.0642,0.92965,-0.42987,-0.86939,-0.92024,-0.1263,-0.46518,-0.91636,-0.43377,-1.5361,-0.91864,-0.12762,-1.0518,-0.91496,-0.45601,-2.2029,-0.91704,-0.12894,-1.6836,-0.91345,-0.45794,-2.8696,-0.91545,-0.13026,-2.3563,-0.91184,-0.4595,-3.5364,-0.91385,-0.13158,-3.0772,-0.91011,-0.45644
-0.86443,0.91852,-0.12024,-0.46309,0.92397,-0.4261,-1.5312,0.92055,-0.12195,-1.1237,0.92597,-0.43058,-2.1979,0.92257,-0.12366,-1.7493,0.92786,-0.44597,-2.8647,0.92459,-0.12537,-2.3638,0.92972,-0.45439,-3.5314,0.92661,-0.12708,-3.066,0.93185,-0.45279,-0.86991,-0.92106,-0.15891,-0.46467,-0.91563,-0.46646,-1.5367,-0.91904,-0.16062,-1.0548,-0.91384,-0.48843,-2.2034,-0.91702,-0.16233,-1.6918,-0.91191,-0.49127,-2.8701,-0.91499,-0.16404,-2.3823,-0.90982,-0.49236,-3.5369,-0.91297,-0.16575,-3.0794,-0.90771,-0.48993
-0.86406,0.91586,-0.14444,-0.46731,0.92264,-0.44774,-1.5308,0.9184,-0.14653,-1.14,0.9252,-0.44677,-2.1975,0.92095,-0.14863,-1.7701,0.9276,-0.46454,-2.8643,0.92349,-0.15072,-2.3716,0.92989,-0.47908,-3.531,0.92603,-0.15281,-3.0679,0.93253,-0.47778,-0.87092,-0.92349,-0.19251,-0.46352,-0.91676,-0.50066,-1.5377,-0.92095,-0.1946,-1.0567,-0.9145,-0.52198,-2.2044,-0.91841,-0.19669,-1.7126,-0.91201,-0.52495,-2.8711,-0.91587,-0.19879,-2.418,-0.90932,-0.52172,-3.5379,-0.91333,-0.20088,-3.0818,-0.9068,-0.52442
