-1.8816,0,0.49317,0,-0.00025615,0
-1.8819,0,0.48886,0,0.00022123,0
-1.8814,-0.00010251,0.48127,0.00031322,0.00045491,-7.9637e-05
-1.8813,-0.00050384,0.46956,0.0016954,0.00010877,-0.00044159
-1.881,-0.0011916,0.45379,0.0039936,-0.0003439,-0.0011071
-1.8805,-0.0020737,0.43389,0.0067018,-0.00083827,-0.001718
-1.8799,-0.0034023,0.4106,0.01036,-0.0014233,-0.0020408
-1.8797,-0.0055814,0.38452,0.015394,-0.001987,-0.0024028
-1.88,-0.0087105,0.3565,0.021099,-0.0025738,-0.0030447
-1.8806,-0.013028,0.32695,0.026199,-0.003146,-0.0038211
-1.8811,-0.017912,0.29707,0.03113,-0.0037116,-0.0044327
-1.8809,-0.022681,0.26772,0.036853,-0.0043688,-0.0045788
-1.8806,-0.027334,0.23965,0.042584,-0.0049189,-0.0043513
-1.8805,-0.031391,0.21403,0.047688,-0.0053045,-0.0039798
-1.8805,-0.034481,0.19086,0.052199,-0.0055066,-0.0036408
-1.8805,-0.036644,0.17089,0.055806,-0.0054669,-0.0033229
-1.88,-0.038093,0.1537,0.058668,-0.0051261,-0.0029213
-1.8789,-0.03884,0.13997,0.060711,-0.0044596,-0.0024243
-1.8775,-0.039106,0.1295,0.062161,-0.0033805,-0.0018308
-1.8762,-0.039039,0.12257,0.062868,-0.0018648,-0.0013807
-1.8748,-0.038568,0.11897,0.062778,5.4381e-05,-0.0010768
-1.8733,-0.037571,0.1187,0.062064,0.0021756,-0.00058956
-1.8714,-0.036133,0.1214,0.060523,0.0044022,6.9376e-05
-1.8692,-0.034418,0.12671,0.058641,0.0066667,0.00050952
-1.8668,-0.032716,0.1342,0.056716,0.008922,0.00086723
-1.8644,-0.031176,0.14346,0.05483,0.011173,0.0012116
-1.8622,-0.02988,0.15405,0.053194,0.013423,0.0015969
-1.8602,-0.028894,0.16547,0.051889,0.015622,0.0020197
-1.8583,-0.028218,0.17735,0.050909,0.017741,0.0024836
-1.8564,-0.027825,0.18957,0.050404,0.019752,0.0030384
-1.8545,-0.027833,0.20147,0.050237,0.021574,0.0036227
-1.8527,-0.028278,0.21294,0.050479,0.023229,0.0041118
-1.851,-0.029105,0.22366,0.05105,0.024696,0.0044851
-1.8496,-0.030243,0.23338,0.05189,0.025952,0.0047964
-1.8485,-0.031596,0.24187,0.05297,0.026984,0.0050329
-1.8476,-0.033133,0.24914,0.054267,0.027815,0.0052189
-1.8469,-0.034774,0.25502,0.055731,0.028446,0.0053908
-1.8464,-0.036464,0.25948,0.057299,0.028903,0.0055406
-1.8461,-0.038131,0.26249,0.058876,0.029218,0.0056318
-1.8461,-0.039737,0.26416,0.060422,0.029423,0.0056544
-1.8463,-0.041181,0.26452,0.061846,0.02953,0.0056284
-1.8467,-0.042404,0.26368,0.06312,0.029541,0.0055778
-1.8474,-0.043347,0.26173,0.064238,0.029443,0.0055849
-1.8482,-0.043933,0.25884,0.065021,0.029247,0.0056788
-1.8493,-0.044135,0.25513,0.065514,0.028953,0.0058127
-1.8505,-0.043962,0.25084,0.065702,0.028567,0.0058955
-1.8519,-0.043458,0.246,0.065584,0.028069,0.0058786
-1.8534,-0.042651,0.24087,0.065165,0.027461,0.0057895
-1.8549,-0.041527,0.23558,0.064531,0.02674,0.0055767
-1.8566,-0.040104,0.23027,0.063795,0.025937,0.0051963
-1.8584,-0.038535,0.22517,0.062927,0.025098,0.0047236
-1.8603,-0.036824,0.22034,0.061964,0.024207,0.0041946
-1.8623,-0.034993,0.21587,0.060922,0.02327,0.0036513
-1.8644,-0.033107,0.21188,0.059831,0.022299,0.0031263
-1.8665,-0.031186,0.20841,0.058767,0.021292,0.0025196
-1.8687,-0.0293,0.20553,0.057651,0.020264,0.0017786
-1.8708,-0.027449,0.20327,0.056592,0.019207,0.00096877
-1.873,-0.025628,0.20159,0.055546,0.018087,0.00026835
-1.8752,-0.023931,0.20055,0.054538,0.01695,-0.00025072
-1.8774,-0.022318,0.2001,0.053587,0.015775,-0.00062317
-1.8797,-0.020769,0.20022,0.052692,0.014537,-0.00087525
-1.8818,-0.019356,0.20085,0.051895,0.013285,-0.0010104
-1.884,-0.018032,0.20198,0.051169,0.011966,-0.0010381
-1.886,-0.016822,0.20352,0.050529,0.010609,-0.00095391
-1.8879,-0.015735,0.20538,0.049978,0.009246,-0.00076225
-1.8897,-0.014708,0.20756,0.049482,0.0078287,-0.00045831
-1.8914,-0.013735,0.20996,0.04904,0.0063894,-5.2053e-05
-1.893,-0.012816,0.21247,0.048655,0.0049615,0.000434
-1.8945,-0.011908,0.2151,0.048317,0.0034956,0.0010045
-1.8959,-0.011049,0.21771,0.048035,0.0020576,0.0016223
-1.8971,-0.010206,0.22034,0.047792,0.00060193,0.0022941
-1.8982,-0.0094812,0.22279,0.047871,-0.00083089,0.0029827
-1.8992,-0.0088683,0.22507,0.047953,-0.0022493,0.0037608
-1.9,-0.0083243,0.22716,0.048055,-0.0036377,0.0046202
-1.9008,-0.0077819,0.22904,0.048175,-0.0049795,0.0055474
-1.9015,-0.0072227,0.23066,0.048288,-0.0062272,0.0065002
