1,1.08,-0.4721,0,0,0,1.25,1.08,-0.4721,0,0,0,1.5,1.08,-0.4721,0,0,0,1,0.73,-0.4721,0,0,0,1.25,0.73,-0.4721,0,0,0,1.5,0.73,-0.4721,0,0,0,1,1.43,-0.4721,0,0,0,1.25,1.43,-0.4721,0,0,0,1.5,1.43,-0.4721,0,0,0,1.125,1.255,-0.2221,0,0,0,1.375,1.255,-0.2221,0,0,0,1.125,0.905,-0.2221,0,0,0,1.375,0.905,-0.2221,0,0,0,1.25,1.08,0.027903,0,0,0,1,-1.08,-0.4721,0,0,0,1.25,-1.08,-0.4721,0,0,0,1.5,-1.08,-0.4721,0,0,0,1,-0.73,-0.4721,0,0,0,1.25,-0.73,-0.4721,0,0,0,1.5,-0.73,-0.4721,0,0,0,1,-1.43,-0.4721,0,0,0,1.25,-1.43,-0.4721,0,0,0,1.5,-1.43,-0.4721,0,0,0,1.125,-1.255,-0.2221,0,0,0,1.375,-1.255,-0.2221,0,0,0,1.125,-0.905,-0.2221,0,0,0,1.375,-0.905,-0.2221,0,0,0,1.25,-1.08,0.027903,0,0,0
1,1.08,-0.47844,0,0,0,1.25,1.08,-0.47844,0,0,0,1.5,1.08,-0.47844,0,0,0,1,0.73,-0.47844,0,0,0,1.25,0.73,-0.47844,0,0,0,1.5,0.73,-0.47844,0,0,0,1,1.43,-0.47844,0,0,0,1.25,1.43,-0.47844,0,0,0,1.5,1.43,-0.47844,0,0,0,1.125,1.255,-0.22844,0,0,0,1.375,1.255,-0.22844,0,0,0,1.125,0.905,-0.22844,0,0,0,1.375,0.905,-0.22844,0,0,0,1.25,1.08,0.021564,0,0,0,1,-1.08,-0.47844,0,0,0,1.25,-1.08,-0.47844,0,0,0,1.5,-1.08,-0.47844,0,0,0,1,-0.73,-0.47844,0,0,0,1.25,-0.73,-0.47844,0,0,0,1.5,-0.73,-0.47844,0,0,0,1,-1.43,-0.47844,0,0,0,1.25,-1.43,-0.47844,0,0,0,1.5,-1.43,-0.47844,0,0,0,1.125,-1.255,-0.22844,0,0,0,1.375,-1.255,-0.22844,0,0,0,1.125,-0.905,-0.22844,0,0,0,1.375,-0.905,-0.22844,0,0,0,1.25,-1.08,0.021564,0,0,0
1,1.08,-0.48902,0,0,0,1.25,1.08,-0.48902,0,0,0,1.5,1.08,-0.48902,0,0,0,1,0.73,-0.48902,0,0,0,1.25,0.73,-0.48902,0,0,0,1.5,0.73,-0.48902,0,0,0,1,1.43,-0.48902,0,0,0,1.25,1.43,-0.48902,0,0,0,1.5,1.43,-0.48902,0,0,0,1.125,1.255,-0.23902,0,0,0,1.375,1.255,-0.23902,0,0,0,1.125,0.905,-0.23902,0,0,0,1.375,0.905,-0.23902,0,0,0,1.25,1.08,0.010981,0,0,0,1,-1.08,-0.48902,0,0,0,1.25,-1.08,-0.48902,0,0,0,1.5,-1.08,-0.48902,0,0,0,1,-0.73,-0.48902,0,0,0,1.25,-0.73,-0.48902,0,0,0,1.5,-0.73,-0.48902,0,0,0,1,-1.43,-0.48902,0,0,0,1.25,-1.43,-0.48902,0,0,0,1.5,-1.43,-0.48902,0,0,0,1.125,-1.255,-0.23902,0,0,0,1.375,-1.255,-0.23902,0,0,0,1.125,-0.905,-0.23902,0,0,0,1.375,-0.905,-0.23902,0,0,0,1.25,-1.08,0.010981,0,0,0
1,1.08,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.25,1.08,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.5,1.08,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1,0.73,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.25,0.73,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.5,0.73,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1,1.43,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.25,1.43,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.5,1.43,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.125,1.255,-0.25384,0,0,0,1.375,1.255,-0.25384,0,0,0,1.125,0.905,-0.25384,0,0,0,1.375,0.905,-0.25384,0,0,0,1.25,1.08,-0.0038438,0,0,0,1,-1.08,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.25,-1.08,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.5,-1.08,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1,-0.73,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.25,-0.73,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.5,-0.73,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1,-1.43,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.25,-1.43,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.5,-1.43,-0.50222,-0.00017111,0.00012523,-3.4768e-09,1.125,-1.255,-0.25384,0,0,0,1.375,-1.255,-0.25384,0,0,0,1.125,-0.905,-0.25384,0,0,0,1.375,-0.905,-0.25384,0,0,0,1.25,-1.08,-0.0038438,0,0,0
1,1.08,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.25,1.08,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.5,1.08,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1,0.73001,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.25,0.73001,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.5,0.73001,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1,1.43,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.25,1.43,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.5,1.43,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.125,1.255,-0.27291,0,0,0,1.375,1.255,-0.27291,0,0,0,1.125,0.905,-0.27291,0,0,0,1.375,0.905,-0.27291,0,0,0,1.25,1.08,-0.022912,0,0,0,1,-1.08,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.25,-1.08,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.5,-1.08,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1,-0.72999,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.25,-0.72999,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.5,-0.72999,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1,-1.43,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.25,-1.43,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.5,-1.43,-0.49877,-0.0025481,0.0018649,-4.8277e-07,1.125,-1.255,-0.27291,0,0,0,1.375,-1.255,-0.27291,0,0,0,1.125,-0.905,-0.27291,0,0,0,1.375,-0.905,-0.27291,0,0,0,1.25,-1.08,-0.022912,0,0,0
1,1.08,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.25,1.08,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.5,1.08,-0.49633,-0.005265,0.0038533,-1.1618e-06,1,0.73003,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.25,0.73003,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.5,0.73003,-0.49633,-0.005265,0.0038533,-1.1618e-06,1,1.43,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.25,1.43,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.5,1.43,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.125,1.255,-0.29622,0,0,0,1.375,1.255,-0.29622,0,0,0,1.125,0.905,-0.29622,0,0,0,1.375,0.905,-0.29622,0,0,0,1.25,1.08,-0.046223,0,0,0,1,-1.08,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.25,-1.08,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.5,-1.08,-0.49633,-0.005265,0.0038533,-1.1618e-06,1,-0.72997,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.25,-0.72997,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.5,-0.72997,-0.49633,-0.005265,0.0038533,-1.1618e-06,1,-1.43,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.25,-1.43,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.5,-1.43,-0.49633,-0.005265,0.0038533,-1.1618e-06,1.125,-1.255,-0.29622,0,0,0,1.375,-1.255,-0.29622,0,0,0,1.125,-0.905,-0.29622,0,0,0,1.375,-0.905,-0.29622,0,0,0,1.25,-1.08,-0.046223,0,0,0
1,1.08,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.25,1.08,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.5,1.08,-0.49815,-0.007982,0.0058417,-1.8408e-06,1,0.73004,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.25,0.73004,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.5,0.73004,-0.49815,-0.007982,0.0058417,-1.8408e-06,1,1.43,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.25,1.43,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.5,1.43,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.125,1.255,-0.32378,0,0,0,1.375,1.255,-0.32378,0,0,0,1.125,0.905,-0.32378,0,0,0,1.375,0.905,-0.32378,0,0,0,1.25,1.08,-0.073777,0,0,0,1,-1.08,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.25,-1.08,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.5,-1.08,-0.49815,-0.007982,0.0058417,-1.8408e-06,1,-0.72996,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.25,-0.72996,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.5,-0.72996,-0.49815,-0.007982,0.0058417,-1.8408e-06,1,-1.43,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.25,-1.43,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.5,-1.43,-0.49815,-0.007982,0.0058417,-1.8408e-06,1.125,-1.255,-0.32378,0,0,0,1.375,-1.255,-0.32378,0,0,0,1.125,-0.905,-0.32378,0,0,0,1.375,-0.905,-0.32378,0,0,0,1.25,-1.08,-0.073777,0,0,0
1,1.0801,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.25,1.0801,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.5,1.0801,-0.50032,-0.01111,0.0081308,-5.3268e-06,1,0.73006,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.25,0.73006,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.5,0.73006,-0.50032,-0.01111,0.0081308,-5.3268e-06,1,1.4301,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.25,1.4301,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.5,1.4301,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.125,1.255,-0.35557,0,0,0,1.375,1.255,-0.35557,0,0,0,1.125,0.905,-0.35557,0,0,0,1.375,0.905,-0.35557,0,0,0,1.25,1.08,-0.10557,0,0,0,1,-1.0799,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.25,-1.0799,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.5,-1.0799,-0.50032,-0.01111,0.0081308,-5.3268e-06,1,-0.72994,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.25,-0.72994,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.5,-0.72994,-0.50032,-0.01111,0.0081308,-5.3268e-06,1,-1.4299,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.25,-1.4299,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.5,-1.4299,-0.50032,-0.01111,0.0081308,-5.3268e-06,1.125,-1.255,-0.35557,0,0,0,1.375,-1.255,-0.35557,0,0,0,1.125,-0.905,-0.35557,0,0,0,1.375,-0.905,-0.35557,0,0,0,1.25,-1.08,-0.10557,0,0,0
1.0001,1.0801,-0.49943,-0.015014,0.010988,-1.4713e-05,1.2501,1.0801,-0.49943,-0.015014,0.010988,-1.4713e-05,1.5001,1.0801,-0.49943,-0.015014,0.010988,-1.4713e-05,1.0001,0.73008,-0.49943,-0.015014,0.010988,-1.4713e-05,1.2501,0.73008,-0.49943,-0.015014,0.010988,-1.4713e-05,1.5001,0.73008,-0.49943,-0.015014,0.010988,-1.4713e-05,1.0001,1.4301,-0.49943,-0.015014,0.010988,-1.4713e-05,1.2501,1.4301,-0.49943,-0.015014,0.010988,-1.4713e-05,1.5001,1.4301,-0.49943,-0.015014,0.010988,-1.4713e-05,1.125,1.255,-0.39161,0,0,0,1.375,1.255,-0.39161,0,0,0,1.125,0.905,-0.39161,0,0,0,1.375,0.905,-0.39161,0,0,0,1.25,1.08,-0.14161,0,0,0,1.0001,-1.0799,-0.49943,-0.015014,0.010988,-1.4713e-05,1.2501,-1.0799,-0.49943,-0.015014,0.010988,-1.4713e-05,1.5001,-1.0799,-0.49943,-0.015014,0.010988,-1.4713e-05,1.0001,-0.72992,-0.49943,-0.015014,0.010988,-1.4713e-05,1.2501,-0.72992,-0.49943,-0.015014,0.010988,-1.4713e-05,1.5001,-0.72992,-0.49943,-0.015014,0.010988,-1.4713e-05,1.0001,-1.4299,-0.49943,-0.015014,0.010988,-1.4713e-05,1.2501,-1.4299,-0.49943,-0.015014,0.010988,-1.4713e-05,1.5001,-1.4299,-0.49943,-0.015014,0.010988,-1.4713e-05,1.125,-1.255,-0.39161,0,0,0,1.375,-1.255,-0.39161,0,0,0,1.125,-0.905,-0.39161,0,0,0,1.375,-0.905,-0.39161,0,0,0,1.25,-1.08,-0.14161,0,0,0
0.9986,1.0796,-0.50259,-0.023545,0.014656,0.0019739,1.2503,1.0788,-0.50437,-0.026286,0.01421,0.00056246,1.502,1.0784,-0.5017,-0.02232,0.013743,-0.0016906,0.9986,0.7296,-0.50259,-0.023545,0.014656,0.0019739,1.2503,0.72879,-0.50437,-0.026286,0.01421,0.00056246,1.502,0.72838,-0.5017,-0.02232,0.013743,-0.0016906,1.0001,1.4301,-0.49984,-0.01923,0.014073,-2.7647e-05,1.2501,1.4301,-0.49984,-0.01923,0.014073,-2.7647e-05,1.5001,1.4301,-0.49984,-0.01923,0.014073,-2.7647e-05,1.1246,1.2584,-0.42244,-0.0016618,0.00027886,0.00017895,1.3746,1.2583,-0.42269,-0.0016162,0.00020089,0.00019075,1.1246,0.90843,-0.42244,-0.0016618,0.00027886,0.00017895,1.3746,0.90828,-0.42269,-0.0016162,0.00020089,0.00019075,1.25,1.08,-0.1819,0,0,0,0.9986,-1.0804,-0.50259,-0.023545,0.014656,0.0019739,1.2503,-1.0812,-0.50437,-0.026286,0.01421,0.00056246,1.502,-1.0816,-0.5017,-0.02232,0.013743,-0.0016906,1.0001,-0.7299,-0.49984,-0.01923,0.014073,-2.7647e-05,1.2501,-0.7299,-0.49984,-0.01923,0.014073,-2.7647e-05,1.5001,-0.7299,-0.49984,-0.01923,0.014073,-2.7647e-05,0.9986,-1.4304,-0.50259,-0.023545,0.014656,0.0019739,1.2503,-1.4312,-0.50437,-0.026286,0.01421,0.00056246,1.502,-1.4316,-0.5017,-0.02232,0.013743,-0.0016906,1.1246,-1.2516,-0.42244,-0.0016618,0.00027886,0.00017895,1.3746,-1.2517,-0.42269,-0.0016162,0.00020089,0.00019075,1.1246,-0.90157,-0.42244,-0.0016618,0.00027886,0.00017895,1.3746,-0.90172,-0.42269,-0.0016162,0.00020089,0.00019075,1.25,-1.08,-0.1819,0,0,0
