-0.64603,1.0811,-0.22879,0,-0.00096621,0,-1.3056,1.0806,-0.24459,0,-0.00096621,0,-1.972,1.0809,-0.24472,0,-0.00096621,0,-2.6403,1.0807,-0.24344,0,-0.00096621,0,-3.3068,1.0814,-0.24088,0,-0.00096621,0,-0.64603,-1.0811,-0.22879,0,-0.00096621,0,-1.3056,-1.0806,-0.24459,0,-0.00096621,0,-1.972,-1.0809,-0.24472,0,-0.00096621,0,-2.6403,-1.0807,-0.24344,0,-0.00096621,0,-3.3068,-1.0814,-0.24088,0,-0.00096621,0
-0.64006,1.0811,-0.24435,5.0638e-05,-0.00085785,-2.0443e-05,-1.2764,1.081,-0.28993,5.0638e-05,-0.00085785,-2.0443e-05,-1.9399,1.0834,-0.28427,5.0638e-05,-0.00085785,-2.0443e-05,-2.6117,1.0811,-0.28858,5.0638e-05,-0.00085785,-2.0443e-05,-3.284,1.0828,-0.2765,5.0638e-05,-0.00085785,-2.0443e-05,-0.64007,-1.0811,-0.24442,5.0638e-05,-0.00085785,-2.0443e-05,-1.2795,-1.0819,-0.28131,5.0638e-05,-0.00085785,-2.0443e-05,-1.9409,-1.0813,-0.29271,5.0638e-05,-0.00085785,-2.0443e-05,-2.6117,-1.0811,-0.28881,5.0638e-05,-0.00085785,-2.0443e-05,-3.284,-1.0828,-0.27651,5.0638e-05,-0.00085785,-2.0443e-05
-0.62851,1.0807,-0.26828,0.00077859,-0.00089786,-0.00020923,-1.2467,1.0816,-0.32373,0.00077859,-0.00089786,-0.00020923,-1.9467,1.0837,-0.28397,0.00077859,-0.00089786,-0.00020923,-2.596,1.0866,-0.29789,0.00077859,-0.00089786,-0.00020923,-3.2731,1.0849,-0.28987,0.00077859,-0.00089786,-0.00020923,-0.6274,-1.0806,-0.27165,0.00077859,-0.00089786,-0.00020923,-1.284,-1.0814,-0.284,0.00077859,-0.00089786,-0.00020923,-1.9313,-1.0819,-0.30656,0.00077859,-0.00089786,-0.00020923,-2.5782,-1.081,-0.32735,0.00077859,-0.00089786,-0.00020923,-3.2784,-1.0833,-0.2866,0.00077859,-0.00089786,-0.00020923
-0.62093,1.0809,-0.28292,0.0012964,-0.0011083,-0.00051617,-1.2521,1.0832,-0.32089,0.0012964,-0.0011083,-0.00051617,-1.9552,1.0809,-0.28468,0.0012964,-0.0011083,-0.00051617,-2.6153,1.0813,-0.29457,0.0012964,-0.0011083,-0.00051617,-3.2881,1.0822,-0.28528,0.0012964,-0.0011083,-0.00051617,-0.62379,-1.082,-0.28096,0.0012964,-0.0011083,-0.00051617,-1.2909,-1.0818,-0.27922,0.0012964,-0.0011083,-0.00051617,-1.9441,-1.0795,-0.30552,0.0012964,-0.0011083,-0.00051617,-2.5892,-1.0807,-0.32675,0.0012964,-0.0011083,-0.00051617,-3.2896,-1.0802,-0.28601,0.0012964,-0.0011083,-0.00051617
-0.62709,1.0803,-0.28141,0.0015551,-0.0015098,-0.00063801,-1.2785,1.0798,-0.307,0.0015551,-0.0015098,-0.00063801,-1.9546,1.0825,-0.28725,0.0015551,-0.0015098,-0.00063801,-2.6207,1.0818,-0.29307,0.0015551,-0.0015098,-0.00063801,-3.2933,1.0828,-0.28344,0.0015551,-0.0015098,-0.00063801,-0.63337,-1.0809,-0.27806,0.0015551,-0.0015098,-0.00063801,-1.2997,-1.0811,-0.27792,0.0015551,-0.0015098,-0.00063801,-1.9474,-1.0806,-0.30739,0.0015551,-0.0015098,-0.00063801,-2.6087,-1.0796,-0.31697,0.0015551,-0.0015098,-0.00063801,-3.2956,-1.0805,-0.28472,0.0015551,-0.0015098,-0.00063801
-0.62838,1.0802,-0.2877,0.0018129,-0.0017111,-0.00067329,-1.2785,1.0812,-0.3124,0.0018129,-0.0017111,-0.00067329,-1.9556,1.0831,-0.29244,0.0018129,-0.0017111,-0.00067329,-2.6192,1.0837,-0.29817,0.0018129,-0.0017111,-0.00067329,-3.2925,1.0838,-0.28998,0.0018129,-0.0017111,-0.00067329,-0.63284,-1.0825,-0.28285,0.0018129,-0.0017111,-0.00067329,-1.299,-1.0824,-0.28326,0.0018129,-0.0017111,-0.00067329,-1.9496,-1.0817,-0.31142,0.0018129,-0.0017111,-0.00067329,-2.6091,-1.0814,-0.32196,0.0018129,-0.0017111,-0.00067329,-3.2952,-1.0815,-0.29205,0.0018129,-0.0017111,-0.00067329
-0.62618,1.0802,-0.29892,0.0017716,-0.0019248,-0.00068178,-1.2758,1.0815,-0.32368,0.0017716,-0.0019248,-0.00068178,-1.9563,1.0835,-0.29768,0.0017716,-0.0019248,-0.00068178,-2.6212,1.0838,-0.30282,0.0017716,-0.0019248,-0.00068178,-3.2935,1.0838,-0.29653,0.0017716,-0.0019248,-0.00068178,-0.6327,-1.0829,-0.28915,0.0017716,-0.0019248,-0.00068178,-1.3004,-1.0828,-0.28734,0.0017716,-0.0019248,-0.00068178,-1.953,-1.0819,-0.3149,0.0017716,-0.0019248,-0.00068178,-2.6092,-1.082,-0.32976,0.0017716,-0.0019248,-0.00068178,-3.2948,-1.0826,-0.29748,0.0017716,-0.0019248,-0.00068178
-0.6229,1.0806,-0.31052,0.0015457,-0.0019545,-0.0007518,-1.2768,1.0825,-0.32764,0.0015457,-0.0019545,-0.0007518,-1.9567,1.0841,-0.30185,0.0015457,-0.0019545,-0.0007518,-2.6229,1.0839,-0.30714,0.0015457,-0.0019545,-0.0007518,-3.2936,1.0841,-0.30155,0.0015457,-0.0019545,-0.0007518,-0.6327,-1.0834,-0.29313,0.0015457,-0.0019545,-0.0007518,-1.3016,-1.0825,-0.2917,0.0015457,-0.0019545,-0.0007518,-1.9557,-1.0819,-0.31777,0.0015457,-0.0019545,-0.0007518,-2.611,-1.0829,-0.33296,0.0015457,-0.0019545,-0.0007518,-3.2975,-1.0816,-0.30203,0.0015457,-0.0019545,-0.0007518
-0.62182,1.0811,-0.3165,0.0012345,-0.0017287,-0.00087826,-1.2796,1.0825,-0.3306,0.0012345,-0.0017287,-0.00087826,-1.957,1.0844,-0.30559,0.0012345,-0.0017287,-0.00087826,-2.6237,1.0842,-0.31028,0.0012345,-0.0017287,-0.00087826,-3.2931,1.085,-0.30518,0.0012345,-0.0017287,-0.00087826,-0.63321,-1.0834,-0.29652,0.0012345,-0.0017287,-0.00087826,-1.3019,-1.0825,-0.29496,0.0012345,-0.0017287,-0.00087826,-1.9578,-1.0817,-0.32027,0.0012345,-0.0017287,-0.00087826,-2.6137,-1.0824,-0.33578,0.0012345,-0.0017287,-0.00087826,-3.2978,-1.081,-0.30707,0.0012345,-0.0017287,-0.00087826
-0.62308,1.0811,-0.31954,0.00097075,-0.0011891,-0.00096595,-1.2819,1.0824,-0.33322,0.00097075,-0.0011891,-0.00096595,-1.957,1.0847,-0.30835,0.00097075,-0.0011891,-0.00096595,-2.6245,1.0844,-0.31265,0.00097075,-0.0011891,-0.00096595,-3.2933,1.085,-0.30837,0.00097075,-0.0011891,-0.00096595,-0.63313,-1.0834,-0.29974,0.00097075,-0.0011891,-0.00096595,-1.3012,-1.0824,-0.29895,0.00097075,-0.0011891,-0.00096595,-1.9593,-1.0814,-0.32267,0.00097075,-0.0011891,-0.00096595,-2.6155,-1.0822,-0.33821,0.00097075,-0.0011891,-0.00096595,-3.297,-1.0807,-0.31159,0.00097075,-0.0011891,-0.00096595
-0.62396,1.081,-0.32251,0.0007856,-0.0002961,-0.0009877,-1.2837,1.0823,-0.33544,0.0007856,-0.0002961,-0.0009877,-1.957,1.0848,-0.31004,0.0007856,-0.0002961,-0.0009877,-2.6248,1.0842,-0.31439,0.0007856,-0.0002961,-0.0009877,-3.2932,1.0848,-0.31079,0.0007856,-0.0002961,-0.0009877,-0.63252,-1.0834,-0.30293,0.0007856,-0.0002961,-0.0009877,-1.3003,-1.0824,-0.30273,0.0007856,-0.0002961,-0.0009877,-1.9598,-1.0813,-0.32483,0.0007856,-0.0002961,-0.0009877,-2.6162,-1.0821,-0.34113,0.0007856,-0.0002961,-0.0009877,-3.296,-1.0805,-0.3157,0.0007856,-0.0002961,-0.0009877
-0.62428,1.0809,-0.32512,0.00070201,0.00093842,-0.0010068,-1.2848,1.0822,-0.33729,0.00070201,0.00093842,-0.0010068,-1.9574,1.0844,-0.31144,0.00070201,0.00093842,-0.0010068,-2.6245,1.0841,-0.31583,0.00070201,0.00093842,-0.0010068,-3.2921,1.0847,-0.31304,0.00070201,0.00093842,-0.0010068,-0.63166,-1.0833,-0.30582,0.00070201,0.00093842,-0.0010068,-1.2988,-1.0824,-0.30577,0.00070201,0.00093842,-0.0010068,-1.9598,-1.0812,-0.32655,0.00070201,0.00093842,-0.0010068,-2.6164,-1.082,-0.3431,0.00070201,0.00093842,-0.0010068,-3.2947,-1.0803,-0.31878,0.00070201,0.00093842,-0.0010068
-0.62362,1.0808,-0.32687,0.00067617,0.0024304,-0.001069,-1.2847,1.0819,-0.3389,0.00067617,0.0024304,-0.001069,-1.9561,1.0843,-0.31222,0.00067617,0.0024304,-0.001069,-2.6231,1.084,-0.31707,0.00067617,0.0024304,-0.001069,-3.2904,1.0845,-0.31518,0.00067617,0.0024304,-0.001069,-0.63011,-1.0833,-0.30911,0.00067617,0.0024304,-0.001069,-1.2973,-1.0823,-0.30791,0.00067617,0.0024304,-0.001069,-1.9592,-1.081,-0.32785,0.00067617,0.0024304,-0.001069,-2.616,-1.0816,-0.34544,0.00067617,0.0024304,-0.001069,-3.2928,-1.0799,-0.32159,0.00067617,0.0024304,-0.001069
-0.62203,1.0805,-0.32881,0.00074138,0.0041309,-0.0011156,-1.2832,1.0818,-0.34078,0.00074138,0.0041309,-0.0011156,-1.955,1.0836,-0.3124,0.00074138,0.0041309,-0.0011156,-2.6205,1.0839,-0.31813,0.00074138,0.0041309,-0.0011156,-3.2884,1.0839,-0.31646,0.00074138,0.0041309,-0.0011156,-0.62697,-1.0833,-0.31351,0.00074138,0.0041309,-0.0011156,-1.2949,-1.0821,-0.30938,0.00074138,0.0041309,-0.0011156,-1.9575,-1.0807,-0.3288,0.00074138,0.0041309,-0.0011156,-2.6139,-1.0815,-0.34739,0.00074138,0.0041309,-0.0011156,-3.2899,-1.0797,-0.32329,0.00074138,0.0041309,-0.0011156
