-3.9658,1.08,-0.14209,0,-0.00096621,0,-3.9658,-1.08,-0.14209,0,-0.00096621,0
-3.9665,1.08,-0.14502,5.0638e-05,-0.00085785,-2.0443e-05,-3.9665,-1.08,-0.14507,5.0638e-05,-0.00085785,-2.0443e-05
-3.9659,1.0807,-0.14964,0.00077859,-0.00089786,-0.00020923,-3.9663,-1.0793,-0.15134,0.00077859,-0.00089786,-0.00020923
-3.964,1.0814,-0.15778,0.0012964,-0.0011083,-0.00051617,-3.9651,-1.0786,-0.16059,0.0012964,-0.0011083,-0.00051617
-3.9617,1.0814,-0.17004,0.0015551,-0.0015098,-0.00063801,-3.9629,-1.0786,-0.17335,0.0015551,-0.0015098,-0.00063801
-3.9588,1.0814,-0.18388,0.0018129,-0.0017111,-0.00067329,-3.9603,-1.0786,-0.18782,0.0018129,-0.0017111,-0.00067329
-3.955,1.0813,-0.1993,0.0017716,-0.0019248,-0.00068178,-3.9565,-1.0787,-0.20316,0.0017716,-0.0019248,-0.00068178
-3.9503,1.0815,-0.21512,0.0015457,-0.0019545,-0.0007518,-3.9519,-1.0785,-0.21848,0.0015457,-0.0019545,-0.0007518
-3.9452,1.0819,-0.23044,0.0012345,-0.0017287,-0.00087826,-3.9471,-1.0781,-0.23313,0.0012345,-0.0017287,-0.00087826
-3.9403,1.0822,-0.24455,0.00097075,-0.0011891,-0.00096595,-3.9423,-1.0778,-0.24667,0.00097075,-0.0011891,-0.00096595
-3.9355,1.0823,-0.25701,0.0007856,-0.0002961,-0.0009877,-3.9376,-1.0777,-0.25872,0.0007856,-0.0002961,-0.0009877
-3.9308,1.0824,-0.26752,0.00070201,0.00093842,-0.0010068,-3.933,-1.0776,-0.26905,0.00070201,0.00093842,-0.0010068
-3.926,1.0826,-0.27609,0.00067617,0.0024304,-0.001069,-3.9283,-1.0774,-0.27755,0.00067617,0.0024304,-0.001069
-3.9208,1.0827,-0.28266,0.00074138,0.0041309,-0.0011156,-3.9231,-1.0773,-0.28429,0.00074138,0.0041309,-0.0011156
-3.9151,1.0826,-0.28732,0.00084917,0.0060172,-0.0011174,-3.9174,-1.0774,-0.28918,0.00084917,0.0060172,-0.0011174
